paper_name,image_path,polymer_name,segment_index,raw_smiles,cleaned_smiles,canonical_smiles,status
333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/images_folder/page_3_img_1_0.jpg,Pd(PPh3)4,6,CCCCCCCCC(CCCCCC)CN1N=C2C(=C(C(=C(C3=CC=C(C4=CC5=C(C6=CC(=C(Cl)S6)OCCCCCCCC)C7=C(C=C(C(C)(C)CCCCCCCC)S7)C(=C5S4)C8=CC(=C(Cl)S8)OCCCCCCCC)S3)C2=N1)F)F)C9=CC=C(C)S9.C,CCCCCCCCOc1cc(-c2c3cc(-c4ccc(-c5c(F)c(F)c(-c6ccc(C)s6)c6nn(CC(CCCCCC)CCCCCCCC)nc56)s4)sc3c(-c3cc(OCCCCCCCC)c(Cl)s3)c3cc(CCCCCCCC)sc23)sc1Cl,CCCCCCCCOc1cc(-c2c3cc(-c4ccc(-c5c(F)c(F)c(-c6ccc(C)s6)c6nn(CC(CCCCCC)CCCCCCCC)nc56)s4)sc3c(-c3cc(OCCCCCCCC)c(Cl)s3)c3cc(CCCCCCCC)sc23)sc1Cl,fragment_cleaned
333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/images_folder/page_3_img_1_0.jpg,Pd(PPha)4,7,CCCCCCCCC1=C(Cl)SC(=C1)C2=C3C(=C(C4=CC(=C(Cl)S4)CCCCCCCC)C5=C2C=CS5)C=CS3.[Ba],CCCCCCCCc1cc(-c2c3ccsc3c(-c3cc(CCCCCCCC)c(Cl)s3)c3ccsc23)sc1Cl,CCCCCCCCc1cc(-c2c3ccsc3c(-c3cc(CCCCCCCC)c(Cl)s3)c3ccsc23)sc1Cl,fragment_cleaned
333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/images_folder/page_3_img_1_0.jpg,Pd(PPha)4,8,CCCCCCCCOC1=CSC=C1,CCCCCCCCOC1=CSC=C1,CCCCCCCCOc1ccsc1,ok
333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/images_folder/page_3_img_1_0.jpg,Pd(PPha)4,9,CCCCCCCCC(=C)C1=CC2=C(C(=C3C=C(C4=CC=C(C5=C(C(=C(C6=CC=C(C)S6)C7=NN(CC(CCCCCC)CCCCCCCC)N=C57)F)F)S4)SC3=C2C8=CC(=C(Cl)S8)CCCCCCCC)C9=CC(=C(Cl)S9)CCCCCCCC)S1.II,C=C(CCCCCCCC)c1cc2c(-c3cc(CCCCCCCC)c(Cl)s3)c3sc(-c4ccc(-c5c(F)c(F)c(-c6ccc(C)s6)c6nn(CC(CCCCCC)CCCCCCCC)nc56)s4)cc3c(-c3cc(CCCCCCCC)c(Cl)s3)c2s1,C=C(CCCCCCCC)c1cc2c(-c3cc(CCCCCCCC)c(Cl)s3)c3sc(-c4ccc(-c5c(F)c(F)c(-c6ccc(C)s6)c6nn(CC(CCCCCC)CCCCCCCC)nc56)s4)cc3c(-c3cc(CCCCCCCC)c(Cl)s3)c2s1,fragment_cleaned
333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/images_folder/page_3_img_1_0.jpg,Pd(PPha)4,10,CCCCCCCCOC1=C(Cl)SC(=C1)C2=C3C(=C(C4=CC(=C(Cl)S4)OCCCCCCCC)C5=C2C=CS5)C=CS3.CC.CC.CC.[Sb],CCCCCCCCOc1cc(-c2c3ccsc3c(-c3cc(OCCCCCCCC)c(Cl)s3)c3ccsc23)sc1Cl,CCCCCCCCOc1cc(-c2c3ccsc3c(-c3cc(OCCCCCCCC)c(Cl)s3)c3ccsc23)sc1Cl,fragment_cleaned
333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/images_folder/page_3_img_1_0.jpg,Pd(PPh3)4,11,CCCCCCCCC(CCCCCC)CN1N=C2C(=C(C(=C(C3=CC=C(Br)S3)C2=N1)F)F)C4=CC=C(Br)S4,CCCCCCCCC(CCCCCC)CN1N=C2C(=C(C(=C(C3=CC=C(Br)S3)C2=N1)F)F)C4=CC=C(Br)S4,CCCCCCCCC(CCCCCC)Cn1nc2c(-c3ccc(Br)s3)c(F)c(F)c(-c3ccc(Br)s3)c2n1,ok
333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/images_folder/page_3_img_1_0.jpg,Pd(PPha)4,12,C1=CSC2=C1C(=O)C3=C(C=CS3)C2=O,C1=CSC2=C1C(=O)C3=C(C=CS3)C2=O,O=C1c2ccsc2C(=O)c2ccsc21,ok
333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/images_folder/page_3_img_1_0.jpg,Pd(PPha)4,13,CCCCCCCCC(CCCCCC)CN1N=C2C(=C(C(=C(C3=CC=C(Br)S3)C2=N1)F)F)C4=CC=C(Br)S4.[Na],CCCCCCCCC(CCCCCC)Cn1nc2c(-c3ccc(Br)s3)c(F)c(F)c(-c3ccc(Br)s3)c2n1,CCCCCCCCC(CCCCCC)Cn1nc2c(-c3ccc(Br)s3)c(F)c(F)c(-c3ccc(Br)s3)c2n1,fragment_cleaned
333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/images_folder/page_3_img_1_0.jpg,Pd(PPha)4,14,CCCCCCCCC1=C(Cl)SC(=C1)C2=C3C(=C(C4=CC(=C(Cl)S4)CCCCCCCC)C5=C2C=C(S5)[Sn](C)(C)C)C=C(S3)[Sn](C)(C)C.[Mg],CCCCCCCCc1cc(-c2c3c[c]([Sn]([CH3])([CH3])[CH3])sc3c(-c3cc(CCCCCCCC)c(Cl)s3)c3c[c]([Sn]([CH3])([CH3])[CH3])sc23)sc1Cl,CCCCCCCCc1cc(-c2c3c[c]([Sn]([CH3])([CH3])[CH3])sc3c(-c3cc(CCCCCCCC)c(Cl)s3)c3c[c]([Sn]([CH3])([CH3])[CH3])sc23)sc1Cl,fragment_cleaned
333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/images_folder/page_3_img_1_0.jpg,Pd(PPha)4,15,CCCCCCCCOC1=C(Cl)SC(=C1)C2=C3C(=C(C4=CC(=C(Cl)S4)OCCCCCCCC)C5=C2C=C(S5)[Sn](C)(C)C)C=C(S3)[Sn](C)(C)C.[Mg],CCCCCCCCOc1cc(-c2c3c[c]([Sn]([CH3])([CH3])[CH3])sc3c(-c3cc(OCCCCCCCC)c(Cl)s3)c3c[c]([Sn]([CH3])([CH3])[CH3])sc23)sc1Cl,CCCCCCCCOc1cc(-c2c3c[c]([Sn]([CH3])([CH3])[CH3])sc3c(-c3cc(OCCCCCCCC)c(Cl)s3)c3c[c]([Sn]([CH3])([CH3])[CH3])sc23)sc1Cl,fragment_cleaned
333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/images_folder/page_3_img_1_0.jpg,Pd(PPha)4,16,C1=CSC2=C1C(=O)C3=C(C=CS3)C2=O,C1=CSC2=C1C(=O)C3=C(C=CS3)C2=O,O=C1c2ccsc2C(=O)c2ccsc21,ok
333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/images_folder/page_4_img_1_b.jpg,m-ITTC,1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,,chemical_filter_failed
333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/images_folder/page_5_img_1_b.jpg,,1,C1=CC=C(C=C1)C(=O)OC2=CC=C(C=C2)C(=O)OC3=CC=C(C=C3)C(=O)OC4=CC=C(C=C4)C(=O)OC5=CC=C(C=C5)C(=O)OC6=CC=C(C=C6)C(=O)OC7=CC=C(C=C7)C(=O)OC8=CC=C(C=C8)C(=O)OC9=CC=C(C=C9)C(=O)OC%10=CC=C(C=C%10)C(=O)OC%11=CC=C(C=C%11)C(=O)OC%12=CC=C(C=C%12)C(=O)OC%13=CC=C(C=C%13)C(=O)OC%14=CC=C(C=C%14)C(=O)OC%15=CC=C(C=C%15,C1=CC=C(C=C1)C(=O)OC2=CC=C(C=C2)C(=O)OC3=CC=C(C=C3)C(=O)OC4=CC=C(C=C4)C(=O)OC5=CC=C(C=C5)C(=O)OC6=CC=C(C=C6)C(=O)OC7=CC=C(C=C7)C(=O)OC8=CC=C(C=C8)C(=O)OC9=CC=C(C=C9)C(=O)OC%10=CC=C(C=C%10)C(=O)OC%11=CC=C(C=C%11)C(=O)OC%12=CC=C(C=C%12)C(=O)OC%13=CC=C(C=C%13)C(=O)OC%14=CC=C(C=C%14)C(=O)OC%15=CC=C(C=C%15),O=C(Oc1ccc(C(=O)Oc2ccc(C(=O)Oc3ccc(C(=O)Oc4ccc(C(=O)Oc5ccc(C(=O)Oc6ccc(C(=O)Oc7ccc(C(=O)Oc8ccc(C(=O)Oc9ccc(C(=O)Oc%10ccc(C(=O)Oc%11ccc(C(=O)Oc%12ccc(C(=O)Oc%13ccc(C(=O)Oc%14ccccc%14)cc%13)cc%12)cc%11)cc%10)cc9)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1)c1ccccc1,ok
333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/images_folder/page_5_img_1_a.jpg,,1,CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CCC.CC.CC.CCC.CC.CC.CC.CC.CCC.CC.CCC.CCC.CCC.CC.CCC.CC.CCC.CC.CCC.CC.CCC.CC.CC.CCCC.CC.CCC.CCC.CCC.CC.CC.CCC.CCC.CCC.CC.CCC.CCC.CCC.CCC.CCC.CCC.CC.CC.CCCC.CC.CC.CCC.CCC.CCC.CCC,CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCCC.CCCC,,chemical_filter_failed
333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/images_folder/page_5_img_1_a.jpg,,2,CC(C)(C)C#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#C#CC#CC#CC#CC#C#CC#CC#CC#CC#CC#CC#CCCCCC#C#C#CC#C,CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#C#CC#CC#CC#CC#C#CC#CC#CC#CC#CC#CC#CCCCCC#C#C#CC#C,,filtered
333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/333_a-simple-approach-to-prepare-chlorinated-polymer-donors-with-low-lying-homo-level-for-high-performance-polymer-solar/images_folder/page_7_img_2_a.jpg,Out of Plane,1,CC(C)(C)NC(C)(C)C,CNC,CNC,fragment_cleaned
334_doi-10%2E1039%2Fc5py01632k,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/334_doi-10%2E1039%2Fc5py01632k/334_doi-10%2E1039%2Fc5py01632k/images_folder/page_7_img_1_a.jpg,PBDTTs-fTBT),1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,,chemical_filter_failed
334_doi-10%2E1039%2Fc5py01632k,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/334_doi-10%2E1039%2Fc5py01632k/334_doi-10%2E1039%2Fc5py01632k/images_folder/page_8_img_2_0.jpg,,1,CCCCCCCCSC1=C(SCCCCCCCC)SC=C1,CCCCCCCCSC1=C(SCCCCCCCC)SC=C1,CCCCCCCCSc1ccsc1SCCCCCCCC,ok
334_doi-10%2E1039%2Fc5py01632k,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/334_doi-10%2E1039%2Fc5py01632k/334_doi-10%2E1039%2Fc5py01632k/images_folder/page_8_img_2_0.jpg,,2,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,,chemical_filter_failed
334_doi-10%2E1039%2Fc5py01632k,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/334_doi-10%2E1039%2Fc5py01632k/334_doi-10%2E1039%2Fc5py01632k/images_folder/page_10_img_1_0.jpg,,1,CCCCCCCCSC1=C(SCCCCCCCC)SC(=C1)C2=C3C(=C(C4=CC(=C(SCCCCCCCC)S4)SCCCCCCCC)C5=C2C=CS5)C=CS3,CCCCCCCCSC1=C(SCCCCCCCC)SC(=C1)C2=C3C(=C(C4=CC(=C(SCCCCCCCC)S4)SCCCCCCCC)C5=C2C=CS5)C=CS3,CCCCCCCCSc1cc(-c2c3ccsc3c(-c3cc(SCCCCCCCC)c(SCCCCCCCC)s3)c3ccsc23)sc1SCCCCCCCC,ok
334_doi-10%2E1039%2Fc5py01632k,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/334_doi-10%2E1039%2Fc5py01632k/334_doi-10%2E1039%2Fc5py01632k/images_folder/page_10_img_1_0.jpg,,2,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,,chemical_filter_failed
334_doi-10%2E1039%2Fc5py01632k,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/334_doi-10%2E1039%2Fc5py01632k/334_doi-10%2E1039%2Fc5py01632k/images_folder/page_10_img_2_0.jpg,,1,CCCCCCCCSC1=C(SCCCCCCCC)SC(=C1)C2=C3C(=C(C4=CC(=C(SCCCCCCCC)S4)SCCCCCCCC)C5=C2C=CS5)C=CS3,CCCCCCCCSC1=C(SCCCCCCCC)SC(=C1)C2=C3C(=C(C4=CC(=C(SCCCCCCCC)S4)SCCCCCCCC)C5=C2C=CS5)C=CS3,CCCCCCCCSc1cc(-c2c3ccsc3c(-c3cc(SCCCCCCCC)c(SCCCCCCCC)s3)c3ccsc23)sc1SCCCCCCCC,ok
334_doi-10%2E1039%2Fc5py01632k,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/334_doi-10%2E1039%2Fc5py01632k/334_doi-10%2E1039%2Fc5py01632k/images_folder/page_11_img_1_0.jpg,,1,CCCCCCCCSC1=C(SCCCCCCCC)SC(=C1)C2=C3C(=C(C4=CC(=C(SCCCCCCCC)S4)SCCCCCCCC)C5=C2C=C(S5)[Sn](CCCCCCCC)(CCCCCCC)CCCCCCCC)C=C(S3)[Sn](CCCCCCCC)(CCCCCCC)CCCCCCCC,CCCCCCCCSC1=C(SCCCCCCCC)SC(=C1)C2=C3C(=C(C4=CC(=C(SCCCCCCCC)S4)SCCCCCCCC)C5=C2C=C(S5)[Sn](CCCCCCCC)(CCCCCCC)CCCCCCCC)C=C(S3)[Sn](CCCCCCCC)(CCCCCCC)CCCCCCCC,CCCCCCCCSc1cc(-c2c3c[c]([Sn]([CH2]CCCCCC)([CH2]CCCCCCC)[CH2]CCCCCCC)sc3c(-c3cc(SCCCCCCCC)c(SCCCCCCCC)s3)c3c[c]([Sn]([CH2]CCCCCC)([CH2]CCCCCCC)[CH2]CCCCCCC)sc23)sc1SCCCCCCCC,ok
