polymer_name,backbone,side_chain,side_chain_type,side_chain_length,side_chain_design_intent,device_type,transport_regime,film_thickness,channel_length,molecular_weight_mn,molecular_weight_mw,dispersity,mobility_h,mobility_e,capacitance,uc_star,pce,jsc,voc,ff,crystallinity,pi_pi_spacing,lamellar_spacing,experiment_condition,processing_method,processing_solvent,synthesis_solvent,electrolyte,measurement_method,notes,_source_file,_source_path,_config_name,backbone_name_text,sidechain_name_text,paper_id,confidence_text,paper_name,paper_key_display,paper_id_display,polymer_name_norm,confidence_text_norm,backbone_smiles_text,parse_source,parse_confidence,sidechain_smiles_list_text,sidechain_parse_source,sidechain_cleaned_name,sidechain_parse_success,sidechain_smiles_text,repeat_unit_smiles_full,backbone_smiles,sidechain_smiles_list,source_priority,image_candidate_smiles,matching_decision,candidate_score,match_mode,confidence,final_confidence,decision_note,needs_manual_review
p(2gndi-t2),"naphthalene-1,4,5,8-tetracarboxylic-diimide-bithiophene (NDI-T2)",branched oligoether side chains containing 3 oxygen atoms in each branch,oligoether,3 oxygen atoms per branch,modulate swelling and water uptake,OMIEC,mixed ionic-electronic,,,49.9 kDa,,2.81,,,,,,,,,,,,EMIM:TFSI in PEO (ionic liquid gel),,,,EMIM:TFSI (PEO gel),three-electrode electrochemical cell (Ag/AgCl),intense bipolaron peak,453_1-s2.0-S0927796X2500021X-main.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/453_1-s2.0-S0927796X2500021X-main/453_1-s2.0-S0927796X2500021X-main/pdf/453_1-s2.0-S0927796X2500021X-main.txt,text_mining_GPT_extended,"naphthalene-1,4,5,8-tetracarboxylic-diimide-bithiophene (ndi-t2)",branchedoligoethersidechainscontaining3oxygenatomsineachbranch,453,,,453_1-s2.0-S0927796X2500021X-main.txt,453,p(2gndi-t2),unknown,,TEXT_FALLBACK,low,[],DECODER,branchedoligoethersidechainscontaining3oxygenatomsineachbranch,False,,COCCOCCOCCOCC(COCCOCCOCCOC)CN1C(=O)c2cc(-c3ccc(-c4ccc(C)s4)s3)c3c4c(cc(C)c(c24)C1=O)C(=O)N(CC(COCCOCCOCCOC)COCCOCCOCCOC)C3=O,,[],image_pool,COCCOCCOCCOCC(COCCOCCOCCOC)CN1C(=O)c2cc(-c3ccc(-c4ccc(C)s4)s3)c3c4c(cc(C)c(c24)C1=O)C(=O)N(CC(COCCOCCOCCOC)COCCOCCOCCOC)C3=O,image_pool_match,3.6799999999999997,paper_only,medium,0.7,image candidate selected; image_pool_match,0
p(3gndi-t2),"naphthalene-1,4,5,8-tetracarboxylic-diimide-bithiophene (NDI-T2)",branched oligoether side chains containing 4 oxygen atoms in each branch,oligoether,4 oxygen atoms per branch,modulate swelling and water uptake,OMIEC,mixed ionic-electronic,,,40.7 kDa,,1.79,,,,,,,,,,,,EMIM:TFSI in PEO (ionic liquid gel),,,,EMIM:TFSI (PEO gel),three-electrode electrochemical cell (Ag/AgCl),intense bipolaron peak,453_1-s2.0-S0927796X2500021X-main.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/453_1-s2.0-S0927796X2500021X-main/453_1-s2.0-S0927796X2500021X-main/pdf/453_1-s2.0-S0927796X2500021X-main.txt,text_mining_GPT_extended,"naphthalene-1,4,5,8-tetracarboxylic-diimide-bithiophene (ndi-t2)",branchedoligoethersidechainscontaining4oxygenatomsineachbranch,453,,,453_1-s2.0-S0927796X2500021X-main.txt,453,p(3gndi-t2),unknown,,TEXT_FALLBACK,low,[],DECODER,branchedoligoethersidechainscontaining4oxygenatomsineachbranch,False,,COCCOCCOCCOCC(COCCOCCOCCOC)CN1C(=O)c2cc(-c3ccc(-c4ccc(C)s4)s3)c3c4c(cc(C)c(c24)C1=O)C(=O)N(CC(COCCOCCOCCOC)COCCOCCOCCOC)C3=O,,[],image_pool,COCCOCCOCCOCC(COCCOCCOCCOC)CN1C(=O)c2cc(-c3ccc(-c4ccc(C)s4)s3)c3c4c(cc(C)c(c24)C1=O)C(=O)N(CC(COCCOCCOCCOC)COCCOCCOCCOC)C3=O,image_pool_match,3.6799999999999997,paper_only,medium,0.7,image candidate selected; image_pool_match,0
pdpp-2eg,"diketopyrrolopyrrole (DPP) with 2,2'-bithiophene (T2) backbone",hexyl spacer with EG2,aliphatic–glycol hybrid,EG2,solubility; packing control; ion transport,OECT,mixed ionic–electronic,127 ± 2 nm,,,,,0.12 ± 0.02 cm2 V−1 s−1,,98 F cm−3,20 F V−1 cm−1 s−1,,,,,semi-crystalline,,,spin-cast; no pre/post-treatments; 0.1 m NaCl,spin-casting,chloroform,,0.1 m NaCl aqueous,,imperfectly crystallized polymers,466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and/466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and/pdf/466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and.txt,text_mining_GPT_extended,"diketopyrrolopyrrole (dpp) with 2,2'-bithiophene (t2) backbone",c6spacerwitheg2,466,,,466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and.txt,466,pdpp-2eg,unknown,,TEXT_FALLBACK,low,[],NON_OPSIN_COMPATIBLE,hexylspacerwithethoxyethyl-2-yl,False,,C[Si](C)(C)OCC(COCc1ccccc1)(COCc1ccccc1)COCc1ccccc1,,[],image_pool,C[Si](C)(C)OCC(COCc1ccccc1)(COCc1ccccc1)COCc1ccccc1,image_pool_match,2.68,paper_only,medium,0.7,image candidate selected; image_pool_match,0
pdpp-3eg,"diketopyrrolopyrrole (DPP) with 2,2'-bithiophene (T2) backbone",hexyl spacer with EG3,aliphatic–glycol hybrid,EG3,solubility; packing control; ion transport,OECT,mixed ionic–electronic,116 ± 4 nm,,,,,3.95 ± 0.46 cm2 V−1 s−1,,114 F cm−3,491 F V−1 cm−1 s−1,,,,,semi-crystalline,,,spin-cast; no pre/post-treatments; 0.1 m NaCl,spin-casting,chloroform,,0.1 m NaCl aqueous,,J-aggregates,466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and/466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and/pdf/466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and.txt,text_mining_GPT_extended,"diketopyrrolopyrrole (dpp) with 2,2'-bithiophene (t2) backbone",c6spacerwitheg3,466,,,466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and.txt,466,pdpp-3eg,unknown,,TEXT_FALLBACK,low,[],NON_OPSIN_COMPATIBLE,hexylspacerwithethoxyethyl-3-yl,False,,C[Si](C)(C)OCC(COCc1ccccc1)(COCc1ccccc1)COCc1ccccc1,,[],image_pool,C[Si](C)(C)OCC(COCc1ccccc1)(COCc1ccccc1)COCc1ccccc1,image_pool_match,2.68,paper_only,medium,0.7,image candidate selected; image_pool_match,0
pdpp-4eg,"diketopyrrolopyrrole (DPP) with 2,2'-bithiophene (T2) backbone",hexyl spacer with EG4,aliphatic–glycol hybrid,EG4,solubility; packing control; ion transport,OECT,mixed ionic–electronic,121 ± 5 nm,,,,,6.49 ± 0.60 cm2 V−1 s−1,,108 F cm−3,702 F V−1 cm−1 s−1,,,,,crystalline,,,spin-cast; no pre/post-treatments; 0.1 m NaCl,spin-casting,chloroform,,0.1 m NaCl aqueous,,most crystalline and well-ordered characteristics,466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and/466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and/pdf/466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and.txt,text_mining_GPT_extended,"diketopyrrolopyrrole (dpp) with 2,2'-bithiophene (t2) backbone",c6spacerwitheg4,466,,,466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and.txt,466,pdpp-4eg,unknown,,TEXT_FALLBACK,low,[],NON_OPSIN_COMPATIBLE,hexylspacerwithethoxyethyl-4-yl,False,,C[Si](C)(C)OCC(COCc1ccccc1)(COCc1ccccc1)COCc1ccccc1,,[],image_pool,C[Si](C)(C)OCC(COCc1ccccc1)(COCc1ccccc1)COCc1ccccc1,image_pool_match,2.68,paper_only,medium,0.7,image candidate selected; image_pool_match,0
pdpp-5eg,"diketopyrrolopyrrole (DPP) with 2,2'-bithiophene (T2) backbone",hexyl spacer with EG5,aliphatic–glycol hybrid,EG5,solubility; packing control; ion transport,OECT,mixed ionic–electronic,128 ± 2 nm,,,,,3.08 ± 0.29 cm2 V−1 s−1,,108 F cm−3,346 F V−1 cm−1 s−1,,,,,semi-crystalline,,,spin-cast; no pre/post-treatments; 0.1 m NaCl,spin-casting,chloroform,,0.1 m NaCl aqueous,,high swelling degree,466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and/466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and/pdf/466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and.txt,text_mining_GPT_extended,"diketopyrrolopyrrole (dpp) with 2,2'-bithiophene (t2) backbone",c6spacerwitheg5,466,,,466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and.txt,466,pdpp-5eg,unknown,,TEXT_FALLBACK,low,[],NON_OPSIN_COMPATIBLE,hexylspacerwithethoxyethyl-5-yl,False,,C[Si](C)(C)OCC(COCc1ccccc1)(COCc1ccccc1)COCc1ccccc1,,[],image_pool,C[Si](C)(C)OCC(COCc1ccccc1)(COCc1ccccc1)COCc1ccccc1,image_pool_match,2.68,paper_only,medium,0.7,image candidate selected; image_pool_match,0
pdpp-4eg,"diketopyrrolopyrrole (DPP) with 2,2'-bithiophene (T2) backbone",hexyl spacer with EG4,aliphatic–glycol hybrid,EG4,solubility; packing control; ion transport,OECT,mixed ionic–electronic,,,,,,7.83 ± 0.05 cm2 V−1 s−1,,103 ± 3 F cm−3,804 ± 7 F V−1 cm−1 s−1,,,,,crystalline,,,UFTM; 0.1 m NaCl,floating film transfer (UFTM),chloroform,,0.1 m NaCl aqueous,,anisotropic and less-disordered crystalline domains,466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and/466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and/pdf/466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and.txt,text_mining_GPT_extended,"diketopyrrolopyrrole (dpp) with 2,2'-bithiophene (t2) backbone",c6spacerwitheg4,466,,,466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and.txt,466,pdpp-4eg,unknown,,TEXT_FALLBACK,low,[],NON_OPSIN_COMPATIBLE,hexylspacerwithethoxyethyl-4-yl,False,,C[Si](C)(C)OCC(COCc1ccccc1)(COCc1ccccc1)COCc1ccccc1,,[],image_pool,C[Si](C)(C)OCC(COCc1ccccc1)(COCc1ccccc1)COCc1ccccc1,image_pool_match,2.68,paper_only,medium,0.7,image candidate selected; image_pool_match,0
pdpp-4eg,"diketopyrrolopyrrole (DPP) with 2,2'-bithiophene (T2) backbone",hexyl spacer with EG4,aliphatic–glycol hybrid,EG4,solubility; packing control; ion transport,OECT,mixed ionic–electronic,,,,,,2.55 ± 0.33 cm2 V−1 s−1,,103 ± 3 F cm−3,267 ± 34 F V−1 cm−1 s−1,,,,,crystalline,,,UFTM; 0.1 m NaCl,floating film transfer (UFTM),chloroform,,0.1 m NaCl aqueous,,weakened in perpendicular films,466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and/466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and/pdf/466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and.txt,text_mining_GPT_extended,"diketopyrrolopyrrole (dpp) with 2,2'-bithiophene (t2) backbone",c6spacerwitheg4,466,,,466_Advanced Materials - 2023 - Jo - High%E2%80%90Performance Organic Electrochemical Transistors Achieved by Optimizing Structural and.txt,466,pdpp-4eg,unknown,,TEXT_FALLBACK,low,[],NON_OPSIN_COMPATIBLE,hexylspacerwithethoxyethyl-4-yl,False,,C[Si](C)(C)OCC(COCc1ccccc1)(COCc1ccccc1)COCc1ccccc1,,[],image_pool,C[Si](C)(C)OCC(COCc1ccccc1)(COCc1ccccc1)COCc1ccccc1,image_pool_match,2.68,paper_only,medium,0.7,image candidate selected; image_pool_match,0
p3meet,polythiophene,diethylene glycol side chains (no spacer),EG,diethylene glycol,enhanced swelling and ion transport,"OECT, OFET",mixed ionic-electronic,between 90 and 100 nm,10 μm,10 kg/mol,,,,,80 ± 9 F/cm3,0.04 F/cm·V·s,,,,,amorphous,,,doped at −0.6 V (vs Ag/AgCl) in 0.1 M NaCl,spin-coated,chloroform,THF,0.1 M NaCl aqueous,"OECT (Ag/AgCl gate, accumulation mode)",amorphous structure,438_the-key-role-of-side-chain-linkage-in-structure-formation-and-mixed-conduction-of-ethylene-glycol-substituted.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/438_the-key-role-of-side-chain-linkage-in-structure-formation-and-mixed-conduction-of-ethylene-glycol-substituted/438_the-key-role-of-side-chain-linkage-in-structure-formation-and-mixed-conduction-of-ethylene-glycol-substituted/pdf/438_the-key-role-of-side-chain-linkage-in-structure-formation-and-mixed-conduction-of-ethylene-glycol-substituted.txt,text_mining_GPT_extended,polythiophene,dic2eneglycolsidechainsnospacer,438,,,438_the-key-role-of-side-chain-linkage-in-structure-formation-and-mixed-conduction-of-ethylene-glycol-substituted.txt,438,p3meet,unknown,,TEXT_FALLBACK,low,['CC'],ALKYL_LENGTH,diethylenethoxyethyllycol snospacer-yl,True,CC,COCCOCCOCCc1cc(Br)sc1Br,,['CC'],image_pool,COCCOCCOCCc1cc(Br)sc1Br,image_pool_match,2.34,exact_name,medium,0.7,image candidate selected; sidechain inferred; image_pool_match,0
p3meemt,polythiophene,diethylene glycol side chains (methyl spacer),EG,diethylene glycol,enhanced swelling and ion transport,"OECT, OFET",mixed ionic-electronic,between 90 and 100 nm,10 μm,∼12 kg/mol,,,0.0003 cm2/V·s,,160 ± 12 F/cm3,9.8 F/cm·V·s,,,,,semicrystalline (32%),,,doped at −0.8 V (vs Ag/AgCl) in 0.1 M NaCl,spin-coated,chloroform,THF,0.1 M NaCl aqueous,"OECT (Ag/AgCl gate, accumulation mode)",no clear AFM structures,438_the-key-role-of-side-chain-linkage-in-structure-formation-and-mixed-conduction-of-ethylene-glycol-substituted.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/438_the-key-role-of-side-chain-linkage-in-structure-formation-and-mixed-conduction-of-ethylene-glycol-substituted/438_the-key-role-of-side-chain-linkage-in-structure-formation-and-mixed-conduction-of-ethylene-glycol-substituted/pdf/438_the-key-role-of-side-chain-linkage-in-structure-formation-and-mixed-conduction-of-ethylene-glycol-substituted.txt,text_mining_GPT_extended,polythiophene,dic2eneglycolsidechainsc1spacer,438,,,438_the-key-role-of-side-chain-linkage-in-structure-formation-and-mixed-conduction-of-ethylene-glycol-substituted.txt,438,p3meemt,unknown,,TEXT_FALLBACK,low,['C'],ALKYL_LENGTH,diethylenethoxyethyllycol smethylspacer-yl,True,C,COCCOCCOCc1csc(Br)c1,,['C'],image_pool,COCCOCCOCc1csc(Br)c1,image_pool_match,2.3,exact_name,medium,0.7,image candidate selected; sidechain inferred; image_pool_match,0
p3meeet,polythiophene,diethylene glycol side chains (ethyl spacer),EG,diethylene glycol,enhanced swelling and ion transport,"OECT, OFET",mixed ionic-electronic,between 90 and 100 nm,10 μm,∼12 kg/mol,,,0.005 cm2/V·s,,242 ± 17 F/cm3,11.5 F/cm·V·s,,,,,semicrystalline (58%),,,doped at −0.8 V (vs Ag/AgCl) in 0.1 M NaCl,spin-coated,chloroform,THF,0.1 M NaCl aqueous,"OECT (Ag/AgCl gate, accumulation mode)","lamellar morphology, edge-on orientation",438_the-key-role-of-side-chain-linkage-in-structure-formation-and-mixed-conduction-of-ethylene-glycol-substituted.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/438_the-key-role-of-side-chain-linkage-in-structure-formation-and-mixed-conduction-of-ethylene-glycol-substituted/438_the-key-role-of-side-chain-linkage-in-structure-formation-and-mixed-conduction-of-ethylene-glycol-substituted/pdf/438_the-key-role-of-side-chain-linkage-in-structure-formation-and-mixed-conduction-of-ethylene-glycol-substituted.txt,text_mining_GPT_extended,polythiophene,dic2eneglycolsidechainsc2spacer,438,,,438_the-key-role-of-side-chain-linkage-in-structure-formation-and-mixed-conduction-of-ethylene-glycol-substituted.txt,438,p3meeet,unknown,,TEXT_FALLBACK,low,['CC'],ALKYL_LENGTH,diethylenethoxyethyllycol sethylspacer-yl,True,CC,COCCOCCOCCc1csc(Br)c1,,['CC'],image_pool,COCCOCCOCCc1csc(Br)c1,image_pool_match,2.32,exact_name,medium,0.7,image candidate selected; sidechain inferred; image_pool_match,0
ptzv-pt,polythiophene,phenothiazine-vinylene (PTZV) conjugated side chains,conjugated,10-n-octyl,promote hole transport,SCLC device,electronic,,,,5.45×10^4,1.48,4.7×10^-3 cm2 V-1 s-1,,,,,,,,amorphous,,,ITO/PEDOT:PSS/polymer/Au device,,,toluene,,ITO/PEDOT:PSS/polymer/Au SCLC,,444_polythiophene-derivative-with-phenothiazine-vinylene-conjugated-side-chain-synthesis-and-its-application-in-field.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/444_polythiophene-derivative-with-phenothiazine-vinylene-conjugated-side-chain-synthesis-and-its-application-in-field/444_polythiophene-derivative-with-phenothiazine-vinylene-conjugated-side-chain-synthesis-and-its-application-in-field/pdf/444_polythiophene-derivative-with-phenothiazine-vinylene-conjugated-side-chain-synthesis-and-its-application-in-field.txt,text_mining_GPT_extended,polythiophene,phenothiazine-vinyleneptzvconjugatedsidechains,444,,,444_polythiophene-derivative-with-phenothiazine-vinylene-conjugated-side-chain-synthesis-and-its-application-in-field.txt,444,ptzv-pt,unknown,,TEXT_FALLBACK,low,[],,phenothiazine-vinyleneptzvconjugatedsidechains,False,,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,,[],image_pool,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,image_pool_match,2.3,paper_only,medium,0.7,image candidate selected; image_pool_match,0
ptzv-pt,polythiophene,phenothiazine-vinylene (PTZV) conjugated side chains,conjugated,10-n-octyl,promote hole transport,OFET,electronic,50 nm,50 µm,,5.4×10^4,1.48,6.8×10^-3 cm2 V-1 s-1,,,,,,,,amorphous,,,OTS-modified SiO2 substrate,spin-coating and annealing,chloroform,toluene,,top-contact OFET on OTS-modified SiO2,small domains,444_polythiophene-derivative-with-phenothiazine-vinylene-conjugated-side-chain-synthesis-and-its-application-in-field.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/444_polythiophene-derivative-with-phenothiazine-vinylene-conjugated-side-chain-synthesis-and-its-application-in-field/444_polythiophene-derivative-with-phenothiazine-vinylene-conjugated-side-chain-synthesis-and-its-application-in-field/pdf/444_polythiophene-derivative-with-phenothiazine-vinylene-conjugated-side-chain-synthesis-and-its-application-in-field.txt,text_mining_GPT_extended,polythiophene,phenothiazine-vinyleneptzvconjugatedsidechains,444,,,444_polythiophene-derivative-with-phenothiazine-vinylene-conjugated-side-chain-synthesis-and-its-application-in-field.txt,444,ptzv-pt,unknown,,TEXT_FALLBACK,low,[],,phenothiazine-vinyleneptzvconjugatedsidechains,False,,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,,[],image_pool,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,image_pool_match,2.3,paper_only,medium,0.7,image candidate selected; image_pool_match,0
p3htt,polythiophene backbone,hexylthio side chain,alkylthio,C6,balance noncovalent interactions and aggregation,OFET,electronic,,,6.2 kg/mol,,1.36,0.0049×10−2 cm2·V−1·s−1,,,,,,,,crystalline,,17.2 Å,as-spin,spin-coating,chloroform,THF,,BGTC OFET,poor continuity,416_s10118-023-3042-z.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/416_s10118-023-3042-z/416_s10118-023-3042-z/pdf/416_s10118-023-3042-z.txt,text_mining_GPT_extended,polythiophene backbone,c6thiosidechain,416,,,416_s10118-023-3042-z.txt,416,p3htt,unknown,,TEXT_FALLBACK,low,['CCCCCC'],ALKYL_LENGTH,hexylthio,True,CCCCCC,COC1C(C)OC(C2OC(C3OC(C4OC(C5OC(C6OC(C7OC(C8OC(C9OC%10C(C)C(OC%11C(C)C(OC%11C%11C(C)C(C)C(C)C(C)C%11OC)C%10OC)C(OC)C(OC)C9C)C(OC)C8C)C(OC)C7C)C(OC)C6C)C(OC)C5C)C(OC)C4C)C(C)C3C)C(C)C2OC)C1C,,"['CCCCCC', 'CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC']",image_pool,COC1C(C)OC(C2OC(C3OC(C4OC(C5OC(C6OC(C7OC(C8OC(C9OC%10C(C)C(OC%11C(C)C(OC%11C%11C(C)C(C)C(C)C(C)C%11OC)C%10OC)C(OC)C(OC)C9C)C(OC)C8C)C(OC)C7C)C(OC)C6C)C(OC)C5C)C(OC)C4C)C(C)C3C)C(C)C2OC)C1C,image_pool_match,4.0,paper_only,medium,0.7,image candidate selected; sidechain inferred; image_pool_match,0
p3htt,polythiophene backbone,hexylthio side chain,alkylthio,C6,balance noncovalent interactions and aggregation,OFET,electronic,,,6.2 kg/mol,,1.36,0.022×10−2 cm2·V−1·s−1,,,,,,,,crystalline,,17.2 Å,150 °C TA,spin-coating,chloroform,THF,,BGTC OFET,poor continuity,416_s10118-023-3042-z.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/416_s10118-023-3042-z/416_s10118-023-3042-z/pdf/416_s10118-023-3042-z.txt,text_mining_GPT_extended,polythiophene backbone,c6thiosidechain,416,,,416_s10118-023-3042-z.txt,416,p3htt,unknown,,TEXT_FALLBACK,low,['CCCCCC'],ALKYL_LENGTH,hexylthio,True,CCCCCC,COC1C(C)OC(C2OC(C3OC(C4OC(C5OC(C6OC(C7OC(C8OC(C9OC%10C(C)C(OC%11C(C)C(OC%11C%11C(C)C(C)C(C)C(C)C%11OC)C%10OC)C(OC)C(OC)C9C)C(OC)C8C)C(OC)C7C)C(OC)C6C)C(OC)C5C)C(OC)C4C)C(C)C3C)C(C)C2OC)C1C,,"['CCCCCC', 'CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC']",image_pool,COC1C(C)OC(C2OC(C3OC(C4OC(C5OC(C6OC(C7OC(C8OC(C9OC%10C(C)C(OC%11C(C)C(OC%11C%11C(C)C(C)C(C)C(C)C%11OC)C%10OC)C(OC)C(OC)C9C)C(OC)C8C)C(OC)C7C)C(OC)C6C)C(OC)C5C)C(OC)C4C)C(C)C3C)C(C)C2OC)C1C,image_pool_match,4.0,paper_only,medium,0.7,image candidate selected; sidechain inferred; image_pool_match,0
p3htt-50,polythiophene backbone,hexylthio and hexyl side chains,alkylthio/alkyl,C6,balance noncovalent interactions and aggregation,OFET,electronic,,,8.1 kg/mol,,1.38,0.049×10−2 cm2·V−1·s−1,,,,,,,,semi-crystalline,,17.2 Å,as-spin,spin-coating,chloroform,THF,,BGTC OFET,evidently aggregation,416_s10118-023-3042-z.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/416_s10118-023-3042-z/416_s10118-023-3042-z/pdf/416_s10118-023-3042-z.txt,text_mining_GPT_extended,polythiophene backbone,c6thioandc6sidechains,416,,,416_s10118-023-3042-z.txt,416,p3htt-50,unknown,,TEXT_FALLBACK,low,['CCCCCC'],ALKYL_LENGTH,hexylthioandhexyl s-yl,True,CCCCCC,COC1C(C)OC(C2OC(C3OC(C4OC(C5OC(C6OC(C7OC(C8OC(C9OC%10C(C)C(OC%11C(C)C(OC%11C%11C(C)C(C)C(C)C(C)C%11OC)C%10OC)C(OC)C(OC)C9C)C(OC)C8C)C(OC)C7C)C(OC)C6C)C(OC)C5C)C(OC)C4C)C(C)C3C)C(C)C2OC)C1C,,"['CCCCCC', 'CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC']",image_pool,COC1C(C)OC(C2OC(C3OC(C4OC(C5OC(C6OC(C7OC(C8OC(C9OC%10C(C)C(OC%11C(C)C(OC%11C%11C(C)C(C)C(C)C(C)C%11OC)C%10OC)C(OC)C(OC)C9C)C(OC)C8C)C(OC)C7C)C(OC)C6C)C(OC)C5C)C(OC)C4C)C(C)C3C)C(C)C2OC)C1C,image_pool_match,4.0,paper_only,medium,0.7,image candidate selected; sidechain inferred; image_pool_match,0
